row	round	batch	sent_id	sentence	worker_0	worker_1	worker_2	worker_3	worker_4	worker_5	worker_6	worker_7	disagree	agree	neutral	guid	in_held_out_test	disagreement_score
125	1	3	t22	There is low confidence in attribution of drought on a global scale to human influence on climate.	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	0.994894132319604	0.001127193202943	0.003978674477453	1_3_t22	False	-5.825742227201615
126	1	3	t23	Global warming is a serious problem but raising the cost of polluting forms of energy is a highly inefficient solution.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	disagrees	0.0322537200873509	0.9660644055156142	0.0016818743970348	1_3_t23	False	-5.825742227201615
127	1	3	t24	The political will exists in Washington to pass legislation that could include some kind of a tax on carbon.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	agrees	0.0022633745215377	0.0335110657714585	0.9642255597070036	1_3_t24	False	-5.825742227201615
128	1	3	t25	World sea levels are rising on average.	agrees	neutral	agrees	agrees	agrees	neutral	agrees	agrees	0.0025499953425432	0.9287403145836997	0.068709690073757	1_3_t25	False	-4.754887502163468
129	1	3	t26	Even modest changes in suicide rates due to climate change could [ lead to ] large changes in the associated global health burden, particularly in wealthier countries where current suicide rates are relatively high.	agrees	neutral	agrees	agrees	neutral	neutral	neutral	agrees	0.0039569533217584	0.6414077120542183	0.3546353346240232	1_3_t26	False	-4.0
130	1	3	t27	The scientists responsible for bigging up global warming are a bunch of useless, lying, cheating, conniving, scum-sucking bottom feeders who by rights should be in jail rather than anywhere near a lab.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9988395788122262	0.0006380518915492	0.0005223692962246	1_3_t27	False	-24.0
131	1	3	t28	The globally averaged sea surface temperature for 2013 is among the 10 warmest on record.	neutral	neutral	agrees	agrees	agrees	neutral	agrees	agrees	0.0035350911382716	0.7904517156235792	0.2060131932381492	1_3_t28	True	-4.18226398830014
132	1	3	t29	The world will soon do something about global warming.	agrees	neutral	agrees	agrees	agrees	agrees	neutral	agrees	0.0029869090501651	0.8925447145107269	0.104468376439108	1_3_t29	False	-4.754887502163468
133	1	3	t3	Far from staying flat since 1998, global temperatures have carried on rising.	agrees	neutral	agrees	neutral	agrees	neutral	agrees	agrees	0.0037792294846902	0.7273445469468232	0.2688762235684867	1_3_t3	False	-4.18226398830014
134	1	3	t4	The paper in no way diminishes the extensive body of observations that global warming is happening and that it is largely due to human activity.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	agrees	0.0014923202169852	0.9888725751958438	0.0096351045871709	1_3_t4	False	-5.825742227201615
135	1	3	t5	Liberated carbon makes our society possible.	neutral	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.0015400451877833	0.0078232781530362	0.9906366766591804	1_3_t5	False	-5.825742227201615
136	1	3	t6	All fossil fuel use needs to be regulated to reduce global warming.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0006824368637608	0.9986944267040906	0.0006231364321486	1_3_t6	False	-24.0
137	1	3	t7	Global temperatures in 2014 shattered earlier records, making 2014 the hottest year since record-keeping began in 1880.	agrees	neutral	agrees	agrees	agrees	neutral	agrees	neutral	0.0035286247437514	0.7889440507985954	0.2075273244576532	1_3_t7	True	-4.18226398830014
138	1	3	t8	One round-trip flight from New York to Europe or to San Francisco creates a warming effect equivalent to 2 or 3 tons of carbon dioxide per person.	agrees	neutral	agrees	agrees	agrees	neutral	agrees	neutral	0.0035757250453559	0.7863619049913587	0.2100623699632854	1_3_t8	False	-4.18226398830014
139	1	3	t9	Carbon dioxide is not a “primary contributor” to global warming.	neutral	neutral	disagrees	disagrees	neutral	disagrees	neutral	disagrees	0.6627807776561403	0.0039777695061721	0.3332414528376876	1_3_t9	False	-4.0
140	1	4	s0	Global warming is a hoax.	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	disagrees				1_4_s0	False	-5.825742227201615
141	1	4	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	agrees	neutral	agrees	agrees	agrees	neutral	agrees	agrees				1_4_s1	False	-4.754887502163468
142	1	4	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	neutral	neutral	agrees	agrees	neutral	neutral	neutral	neutral				1_4_s2	False	-4.754887502163468
143	1	4	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	agrees	neutral	agrees	agrees	agrees	agrees				1_4_s3	False	-5.825742227201615
144	1	4	s4	Some icebergs are cute.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral				1_4_s4	False	-24.0
145	1	4	t0	One of those pesky realist scientists whose research using awkward facts shows that global warming isn’t nearly the peril it’s cracked up to be and which may ultimately be one of the reasons why Flannery no longer has that $ 180,000 a year (for a three-day week) job.	disagrees	neutral	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	0.9520675823143684	0.0025876335430255	0.045344784142606	1_4_t0	False	-4.754887502163468
146	1	4	t1	We can not live on fossil fuel forever.	agrees	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.0029182826460358	0.0991255717735048	0.8979561455804594	1_4_t1	False	-4.754887502163468
147	1	4	t10	Global warming is what is causing the climate to change .	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.00100258770829	0.9975472469651836	0.0014501653265263	1_4_t10	False	-24.0
148	1	4	t11	Anyone objectively looking at the data, even at the graph produced above, can see that climate models are much, much, much better at predicting global warming over the past decade.	neutral	agrees	agrees	neutral	agrees	neutral	agrees	agrees	0.0035972465385705	0.7892303929192553	0.207172360542174	1_4_t11	False	-4.18226398830014
149	1	4	t12	Rich countries like the United States the United States the United States bear moral responsibility for global warming and should not deny poor countries the chance to build their economies.	agrees	neutral	agrees	disagrees	agrees	agrees	agrees	neutral	0.005057702575661	0.8103898183824356	0.1845524790419032	1_4_t12	False	-0.30998015622252084
150	1	4	t13	Europe is suffering from political rejection of fossil fuels.	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0331910714811093	0.0023421074290117	0.9644668210898788	1_4_t13	False	-5.825742227201615
151	1	4	t14	Texas can accept that sea level is rising.	neutral	neutral	neutral	agrees	agrees	neutral	neutral	neutral	0.0017672472648665	0.020134140286084	0.9780986124490496	1_4_t14	False	-4.754887502163468
152	1	4	t15	The average American generates about 19 tons of carbon dioxide a year.	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	neutral	0.0012174875215695	0.0010016167595692	0.9977808957188612	1_4_t15	False	-5.825742227201615
153	1	4	t16	The federal government still lacks a comprehensive strategy to tackle floods.	neutral	neutral	neutral	agrees	neutral	neutral	neutral	neutral	0.0008362766362413	0.0013650173828218	0.9977987059809368	1_4_t16	True	-5.825742227201615
154	1	4	t17	Global warming is likely to prove dangerous.	agrees	agrees	agrees	disagrees	agrees	agrees	agrees	agrees	0.0015867571578155	0.9967994943662948	0.0016137484758896	1_4_t17	False	-5.825742227201615
155	1	4	t18	A diet heavy on vegetables is the best diet for the planet in this age of global warming.	agrees	agrees	agrees	agrees	neutral	agrees	agrees	neutral	0.0034105661028346	0.8616137727637637	0.1349756611334017	1_4_t18	False	-4.754887502163468
156	1	4	t19	Carbon dioxide is responsible for the warming.	neutral	agrees	neutral	neutral	agrees	agrees	agrees	neutral	0.0039971863345042	0.5687784287475932	0.4272243849179025	1_4_t19	False	-4.0
157	1	4	t2	It interesting that environmental groups are opposed to fracking, which studies have shown help reduce carbon emissions.	neutral	neutral	neutral	neutral	disagrees	neutral	neutral	neutral	0.0185099788375413	0.0020181261959871	0.9794718949664716	1_4_t2	True	-5.825742227201615
158	1	4	t20	Natural variability is large for sea ice.	neutral	neutral	neutral	agrees	neutral	neutral	neutral	neutral	0.0008580670193648	0.0013914081619726	0.9977505248186626	1_4_t20	False	-5.825742227201615
159	1	4	t21	Global warming is due in large part to human activity.	agrees	neutral	agrees	neutral	agrees	agrees	agrees	agrees	0.0025781907429595	0.9461371896511068	0.0512846196059336	1_4_t21	False	-4.754887502163468
160	1	4	t22	Sea level rise is accelerating.	neutral	neutral	agrees	disagrees	agrees	neutral	neutral	neutral	0.0046619817161312	0.139714521793095	0.8556234964907738	1_4_t22	False	-0.30998015622252084
161	1	4	t23	These regions are pumping carbon dioxide to the atmosphere.	neutral	agrees	neutral	neutral	agrees	neutral	neutral	neutral	0.0029697502420333	0.1069359258186681	0.8900943239392985	1_4_t23	False	-4.754887502163468
162	1	4	t24	The United States government has violated their constitutional rights by allowing fossil fuel production to continue — despite knowing its effects on the planet.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0009959463744297	0.9975120543305924	0.0014919992949778	1_4_t24	False	-24.0
163	1	4	t25	A mammoth effort is needed, beginning now and carrying through the century, to decarbonize global energy systems.	agrees	agrees	agrees	disagrees	agrees	agrees	agrees	agrees	0.0016335434194677	0.9967337674243562	0.0016326891561761	1_4_t25	False	-5.825742227201615
164	1	4	t26	Co2 is a demon molecule that causes global warming.	agrees	agrees	agrees	disagrees	agrees	agrees	agrees	agrees	0.0016519911833915	0.9966793495092706	0.0016686593073377	1_4_t26	False	-5.825742227201615
165	1	4	t27	There appears to be hope for travel and tourism to continue to grow in the wake of global warming.	neutral	neutral	neutral	disagrees	agrees	disagrees	neutral	neutral	0.0766932190828615	0.0300761263135271	0.8932306546036113	1_4_t27	False	-0.30998015622252084
166	1	4	t28	These findings will require an upward revision to current predictions of sea level rise.	agrees	neutral	neutral	agrees	neutral	neutral	neutral	neutral	0.0021014546284663	0.034739464943281	0.9631590804282528	1_4_t28	False	-4.754887502163468
167	1	4	t29	Sea level rise is a direct consequence of global warming.	agrees	agrees	agrees	neutral	agrees	agrees	agrees	agrees	0.0011763012352056	0.9963857673343532	0.0024379314304411	1_4_t29	False	-5.825742227201615
168	1	4	t3	The striking Arctic change is as much a result of ice moving as melting.	neutral	disagrees	disagrees	disagrees	disagrees	neutral	neutral	disagrees	0.5856079391282837	0.0042819760542953	0.410110084817421	1_4_t3	False	-4.18226398830014
169	1	4	t4	The human contribution to the global greenhouse effect has increased 29 percent since 1999.	agrees	neutral	neutral	neutral	agrees	agrees	neutral	neutral	0.0036364575977448	0.2858224314744869	0.7105411109277683	1_4_t4	False	-4.18226398830014
170	1	4	t5	Global warming is not a crisis.	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	0.9968271534859277	0.0011768613106898	0.0019959852033825	1_4_t5	False	-5.825742227201615
171	1	4	t6	More warming leads to more fires, which release more carbon, which causes more warming, and so on.	agrees	agrees	agrees	neutral	agrees	agrees	agrees	neutral	0.0026128259857286	0.9416120330425568	0.0557751409717145	1_4_t6	False	-4.754887502163468
173	1	4	t8	A low amount of Arctic sea ice, while not record-breaking, is the new normal.	neutral	neutral	neutral	agrees	neutral	neutral	neutral	neutral	0.0008605884492988	0.0013594247649035	0.9977799867857976	1_4_t8	False	-5.825742227201615
175	1	5	s0	Global warming is a hoax.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	agrees				1_5_s0	False	-5.825742227201615
176	1	5	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	agrees	agrees	neutral	neutral	agrees	agrees	agrees	neutral				1_5_s1	False	-4.18226398830014
177	1	5	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	agrees				1_5_s2	False	-5.825742227201615
178	1	5	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees				1_5_s3	False	-24.0
179	1	5	s4	Some icebergs are cute.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral				1_5_s4	False	-24.0
180	1	5	t0	Coral reefs may be more resilient to global warming and bleaching than we think.	neutral	disagrees	neutral	neutral	disagrees	neutral	disagrees	neutral	0.4958318666431126	0.0053788865630319	0.4987892467938554	1_5_t0	False	-4.18226398830014
183	1	5	t11	To further pound the point home, the article the article is festooned with imaginative graphics of future human fossils.	neutral	neutral	neutral	disagrees	disagrees	neutral	disagrees	neutral	0.3869101855617942	0.0052646087362424	0.6078252057019634	1_5_t11	False	-4.18226398830014
184	1	5	t12	The odds for human extinction because of climate change or global warming are 50 percent or more.	neutral	agrees	agrees	agrees	agrees	agrees	neutral	disagrees	0.0033283934663707	0.9833000187372312	0.0133715877963981	1_5_t12	False	-0.30998015622252084
185	1	5	t13	Co2 is responsible for the apparent global temperature increase.	agrees	neutral	agrees	neutral	agrees	agrees	neutral	agrees	0.0023349611903231	0.912005939188716	0.085659099620961	1_5_t13	False	-4.18226398830014
186	1	5	t14	Climate change, rising atmospheric carbon dioxide, excess nutrient inputs, and pollution in its many forms are fundamentally altering the chemistry of the ocean, often on a global scale and, in some cases, at rates greatly exceeding those in the historical and recent geological record.	neutral	agrees	agrees	neutral	agrees	agrees	neutral	neutral	0.0022533503575664	0.9250967312821378	0.0726499183602957	1_5_t14	False	-4.0
187	1	5	t15	Global surface temperatures have not increased for the past 15 years.	disagrees	neutral	disagrees	neutral	disagrees	disagrees	neutral	neutral	0.8800906466467514	0.0034945216091025	0.1164148317441461	1_5_t15	False	-4.0
188	1	5	t16	In recent years, the rising earth has probably skewed satellite measurements of ice loss, leading researchers to underestimate the rate of vanishing ice by as much as 10 percent.	neutral	neutral	neutral	neutral	neutral	disagrees	agrees	neutral	0.0507661171271675	0.0136265317945571	0.9356073510782752	1_5_t16	False	-0.9433583328525625
